Class,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder),Biovolume (P. Spheroid),Biovolume (Sphere),Calibration Factor,Capture ID,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Group ID,Image Height,Image Width,Intensity,Length,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Transparency,UUID,Volume (ABD),Volume (ESD),Width
Detritus and decomposing,273.2746,273.2746,0.4132,158.0739,157.2622,156.3626,3621.4269,1949.1943,3398.3085,0.7254,200,712,1727,7.2872,4.5349,1000.0000,7.3454,4.6500,1000.0000,0.1151,0.3739,0.6383,0.6945,1.5667,75.5354,0.9938,18.6533,22.4874,18.6533,64.6931,395.8910,2.5261,25.0000,-70.0000,0.0000,1.0221,0.3959,30.8716,12.2212,135,47,64,110.1813,31.5549,1,86.1856,1.0052,0.9892,0.9943,1.1410,0.0000,0.0000,0.0000,19.1066,0.0000,0,0.0000,0.0000,79000.0000,0.6995,0.1705,CAE402E66B7211ED8FA800301809E817,3398.3085,5954.1032,11.9691
Detritus and decomposing,238.0763,249.6191,0.4669,146.5940,145.5893,145.0078,2075.4405,2266.9783,2763.3645,0.7254,201,915,885,7.5055,4.6649,1000.0000,7.5666,4.7831,1000.0000,0.1182,0.3334,0.3798,0.6754,2.6331,77.9331,0.8024,17.4106,23.3337,17.8276,75.1769,407.7030,6.1084,0.0000,-85.0000,0.5725,0.6359,0.1637,46.1983,7.5631,136,48,65,122.9185,29.3787,1,107.5227,1.0069,0.9892,0.9960,1.3797,0.0000,0.0000,0.0000,18.5961,0.0000,0,0.0000,0.0000,78422.0000,0.2804,0.2538,BB6211C66B7311ED8FA800301809E817,2763.3645,6651.9573,16.3215
Detritus and decomposing,89.0926,89.0926,0.6104,169.9031,170.0900,170.7509,1084.3749,463.3830,632.5961,0.7254,202,766,1686,5.4466,4.3457,40.0000,5.1682,4.1038,40.0000,-0.2419,0.6657,0.7161,0.8678,1.3964,43.1446,0.9983,10.6506,12.2109,10.6506,125.8308,407.7810,1.8449,-75.0000,10.0000,0.1264,0.8878,0.5420,16.7501,9.0790,278,43,37,113.4602,14.8707,1,51.6581,0.9989,1.0050,1.0039,1.1973,0.0000,0.0000,0.0000,28.1937,0.0000,0,0.0000,0.0000,32790.0000,0.7317,0.1278,BB6216166B7311ED8FA800301809E817,632.5961,953.3265,8.3421
Detritus and decomposing,97.1892,105.7737,0.8820,143.0421,143.3625,143.3236,871.7114,909.9545,720.7601,0.7254,203,1023,515,4.2380,3.9997,3.0000,4.1716,3.7690,3.0000,-0.2307,0.6033,0.4844,0.8994,2.0645,49.6064,0.8707,11.1241,14.2864,11.6050,30.1807,409.4380,4.2505,-30.0000,-85.0000,0.6645,0.6008,0.2353,27.1678,6.3917,320,40,46,125.1586,16.3215,1,67.1190,0.9978,1.0020,0.9997,1.3530,0.0000,0.0000,0.0000,15.3124,0.0000,0,0.0000,0.0000,38674.0000,0.2936,0.2213,BB6218FE6B7311ED8FA800301809E817,720.7601,1526.7308,10.5183
Detritus and decomposing,847.2183,1155.2199,0.7233,149.3741,149.3798,149.4142,37103.3790,25038.9093,18550.5510,0.7254,205,718,856,7.4107,4.5435,1000.0000,7.4962,4.7210,1000.0000,0.1775,0.6855,0.8175,0.9415,1.2232,132.0893,1.0000,32.8437,40.5217,38.3519,60.8953,417.7190,1.0000,-65.0000,25.0000,0.0000,1.3344,1.0000,36.1500,36.1500,137,85,75,145.2852,48.2391,1,144.5999,1.0000,1.0003,1.0002,1.0947,0.0000,0.0000,0.0000,37.5730,0.0000,0,0.0000,0.0000,282725.0000,0.8333,0.1895,BB621E246B7311ED8FA800301809E817,18550.5510,34838.5431,33.7311
Detritus and decomposing,163.4081,180.6517,0.7436,153.9893,152.8544,151.5867,2770.5559,1522.5036,1571.3539,0.7254,206,667,697,4.7019,3.8152,31.0000,5.5116,4.5474,31.0000,0.7321,0.7936,0.9042,0.9542,1.1059,55.1145,1.0000,14.4242,16.0192,15.1662,39.0000,419.0310,1.0000,35.0000,-60.0000,0.0000,1.2628,1.0000,15.2227,15.2227,8,44,47,129.9829,19.2231,1,60.8909,1.0074,0.9844,0.9917,1.1048,0.0000,0.0000,0.0000,28.9611,0.0000,0,0.0000,0.0000,60702.0000,0.8774,0.0996,BB6220A96B7311ED8FA800301809E817,1571.3539,2152.4108,12.6945
Detritus and decomposing,117.3388,126.0931,0.4158,146.4525,146.0335,145.6508,686.7555,1213.7023,956.1500,0.7254,207,460,358,5.0619,3.9040,41.0000,5.7077,4.6423,41.0000,0.7384,0.2576,0.2519,0.4756,3.9695,64.9081,0.7111,12.2229,19.1022,12.6707,51.2114,419.0780,10.3743,50.0000,-30.0000,0.8718,0.5343,0.0964,45.4859,4.3845,9,54,46,123.9330,24.3009,1,99.7407,1.0029,0.9945,0.9974,1.5366,0.0000,0.0000,0.0000,19.5815,0.0000,0,0.0000,0.0000,44368.0000,0.3992,0.3601,BB62232D6B7311ED8FA800301809E817,956.1500,3649.6296,11.9691
Detritus and decomposing,171.5793,187.1570,0.5340,161.9321,162.0905,162.5905,561.7691,12001.2059,1690.6789,0.7254,208,530,1777,5.0280,3.7293,62.0000,5.8193,4.3917,62.0000,0.6623,0.1189,0.0739,0.2329,13.5386,116.9234,0.3411,14.7804,35.6655,15.4368,69.6265,420.0000,40.5080,-25.0000,60.0000,1.4857,0.4023,0.0247,105.4832,2.6040,35,76,78,146.2284,42.4359,5,216.1744,0.9990,1.0041,1.0031,1.8489,0.0000,0.0000,0.0000,26.6156,0.0000,0,0.0000,0.0000,71067.0000,0.3128,0.5856,BB62259F6B7311ED8FA800301809E817,1690.6789,23754.3731,27.9279
Detritus and decomposing,487.9093,569.6983,0.9325,144.0169,144.0911,144.2631,4420.8587,16373.3874,8107.2291,0.7254,210,986,204,7.3441,4.5198,1000.0000,7.4178,4.6483,1000.0000,0.1285,0.2519,0.2297,0.7350,4.3543,108.9925,0.7365,24.9244,33.1669,26.9326,38.6224,421.6250,11.5933,-30.0000,15.0000,1.6445,0.3781,0.0863,91.1192,7.8597,138,70,70,142.7268,34.4565,2,197.9576,0.9995,1.0017,1.0012,1.8163,0.0000,0.0000,0.0000,32.3385,0.0000,0,0.0000,0.0000,169274.0000,0.3978,0.2485,BB622A7B6B7311ED8FA800301809E817,8107.2291,19103.5142,31.5549
Detritus and decomposing,284.9365,295.7324,0.2580,165.0673,164.9515,164.7322,2708.6880,1876.4683,3618.1444,0.7254,211,1011,1211,7.3196,4.5328,1000.0000,7.3537,4.6753,1000.0000,0.1424,0.0705,0.4076,0.4265,2.4536,95.6846,0.8392,19.0471,28.9555,19.4046,83.2137,423.6880,5.5273,65.0000,-25.0000,0.1524,0.8677,0.1809,47.2315,8.5451,139,77,53,116.4549,40.9851,1,111.5533,1.0007,0.9980,0.9987,1.1658,0.0000,0.0000,0.0000,23.5676,0.0000,0,0.0000,0.0000,86526.0000,0.3390,0.3422,BB622CF06B7311ED8FA800301809E817,3618.1444,12711.4203,11.2437
Detritus and decomposing,80.2856,80.2856,0.8845,156.6891,156.2772,155.8989,250.0402,3429.1210,541.1533,0.7254,212,342,1823,7.2353,4.4663,1000.0000,7.2890,4.6583,1000.0000,0.1920,0.3833,0.1069,0.3528,9.3581,61.2347,0.4564,10.1105,17.9738,10.1105,45.6558,427.6560,27.3627,30.0000,-50.0000,1.9991,0.3334,0.0365,62.0030,2.2660,386,51,50,141.3071,20.6739,4,128.5379,1.0026,0.9950,0.9976,2.0991,0.0000,0.0000,0.0000,20.2715,0.0000,0,0.0000,0.0000,37729.0000,0.2948,0.4375,BB622F5B6B7311ED8FA800301809E817,541.1533,3040.3133,15.5961
Detritus and decomposing,86.2786,95.5634,0.4557,136.1525,135.0213,133.6418,789.1395,481.7180,602.8626,0.7254,213,375,69,7.1067,4.3834,1000.0000,7.1601,4.6267,1000.0000,0.2433,0.4555,0.4956,0.6753,2.0178,52.6744,0.8579,10.4811,15.2939,11.0306,74.1538,427.7340,4.0948,0.0000,-85.0000,0.2851,0.7782,0.2442,25.6357,6.2605,296,37,52,108.9894,19.9485,1,63.7925,1.0084,0.9816,0.9898,1.2111,0.0000,0.0000,0.0000,23.2044,0.0000,0,0.0000,0.0000,30735.0000,0.5389,0.3147,BB6231C66B7311ED8FA800301809E817,602.8626,1873.0488,8.3421
Detritus and decomposing,183.2514,183.2514,0.6055,170.0702,170.7622,171.2943,1628.2630,1644.4559,1866.0997,0.7254,214,952,1712,7.5912,4.7106,1000.0000,7.5646,4.7739,1000.0000,0.0634,0.4613,0.4623,0.7941,2.1630,64.5831,0.8930,15.2749,19.0216,15.2749,81.1442,429.8910,4.5767,-90.0000,0.0000,0.4909,0.6707,0.2185,35.1488,7.6800,377,57,44,129.0390,23.5755,1,85.6576,0.9959,1.0072,1.0031,1.3263,0.0000,0.0000,0.0000,28.3628,0.0000,0,0.0000,0.0000,66197.0000,0.5693,0.1970,BB62342A6B7311ED8FA800301809E817,1866.0997,3603.6264,14.1453
Detritus and decomposing,108.6528,108.6528,0.9348,151.0415,150.1958,149.2136,1364.1873,816.4589,851.9712,0.7254,215,232,624,7.6032,4.7134,1000.0000,7.6582,4.8393,1000.0000,0.1259,0.9348,0.9639,0.9972,1.0375,43.0795,1.0000,11.7618,12.2310,11.7618,56.5172,436.8130,1.0000,25.0000,-90.0000,0.0000,1.1164,1.0000,12.0207,12.0207,350,40,41,131.2404,13.4199,1,48.0826,1.0056,0.9879,0.9935,1.1161,0.0000,0.0000,0.0000,50.3081,0.0000,0,0.0000,0.0000,44228.0000,0.8837,0.0384,BB62369C6B7311ED8FA800301809E817,851.9712,958.0537,11.2437
Detritus and decomposing,258.0806,441.9790,0.9322,157.6852,157.0293,156.5256,7450.9434,7079.6692,3118.8673,0.7254,216,697,885,6.5757,4.2139,396.0000,6.5769,4.5154,396.0000,0.3016,0.8047,0.6889,0.9671,1.4516,85.8143,0.9658,18.1273,25.7920,23.7223,107.7886,439.1880,2.0793,-70.0000,0.0000,0.2678,0.7888,0.4809,34.4864,16.5858,140,60,58,124.9619,27.2025,1,102.1444,1.0042,0.9926,0.9968,1.1903,0.0000,0.0000,0.0000,31.1227,0.0000,0,0.0000,0.0000,85349.0000,0.7630,0.2972,BB6238FD6B7311ED8FA800301809E817,3118.8673,8983.6678,24.3009
Detritus and decomposing,88.6900,100.8583,0.3605,160.6215,161.0556,161.5660,914.2881,396.2360,628.3124,0.7254,217,478,839,7.1873,4.4308,1000.0000,7.2578,4.7271,1000.0000,0.2962,0.3905,0.5467,0.5887,1.8292,53.1383,0.9478,10.6266,15.4551,11.3321,130.7746,440.8440,3.4575,30.0000,-50.0000,0.1240,0.8897,0.2892,24.0531,6.9568,279,46,47,125.6389,21.3993,1,62.0199,0.9973,1.0059,1.0032,1.1671,0.0000,0.0000,0.0000,32.7613,0.0000,0,0.0000,0.0000,36184.0000,0.5334,0.3124,BB623B7C6B7311ED8FA800301809E817,628.3124,1932.9021,6.8913
Detritus and decomposing,253.1792,270.5886,0.5768,160.6399,160.5313,160.6205,2810.2348,2619.3418,3030.4415,0.7254,218,447,1394,7.2866,4.4786,1000.0000,7.3134,4.6701,1000.0000,0.1915,0.5174,0.4959,0.8177,2.0165,76.1989,0.8972,17.9543,22.8300,18.5614,50.4914,443.0160,4.0904,-40.0000,40.0000,0.3316,0.7510,0.2445,39.1198,9.5637,141,53,60,126.8051,29.3787,1,97.3671,1.0007,0.9999,1.0006,1.2778,0.0000,0.0000,0.0000,24.3028,0.0000,0,0.0000,0.0000,85213.0000,0.6175,0.2136,BB623DE36B7311ED8FA800301809E817,3030.4415,6230.3652,15.5961
Detritus and decomposing,92.7260,96.3759,0.5532,145.6477,144.8591,144.0369,985.1655,587.4128,671.6859,0.7254,219,933,603,7.5426,4.6672,1000.0000,7.5511,4.7711,1000.0000,0.1039,0.4809,0.6218,0.7502,1.6083,47.2658,0.9505,10.8657,13.5005,11.0774,52.8088,444.8280,2.6794,0.0000,75.0000,0.2205,0.8194,0.3732,20.8050,7.7647,381,38,48,130.1275,17.0469,1,57.1394,1.0054,0.9889,0.9943,1.2089,0.0000,0.0000,0.0000,24.1608,0.0000,0,0.0000,0.0000,38778.0000,0.2143,0.1952,BB62404E6B7311ED8FA800301809E817,671.6859,1288.3925,8.3421
Detritus and decomposing,95.5634,95.5634,0.5846,166.8393,166.7902,165.7738,1147.8819,529.4306,702.7511,0.7254,220,881,1802,7.3741,4.5429,1000.0000,7.3520,4.7286,1000.0000,0.1857,0.6234,0.7057,0.8257,1.4171,46.4772,0.9967,11.0306,13.3192,11.0306,115.0154,447.1880,1.9353,80.0000,0.0000,0.0000,1.0084,0.5167,17.6239,9.1065,371,48,37,106.4557,17.7723,1,53.4609,1.0003,0.9936,0.9939,1.1503,0.0000,0.0000,0.0000,28.3546,0.0000,0,0.0000,0.0000,32469.0000,0.6813,0.1718,BB6242B66B7311ED8FA800301809E817,702.7511,1237.1665,9.0675
Detritus and decomposing,149.3065,149.3065,0.5060,155.0415,154.7857,155.1475,453.1934,5255.4511,1372.4043,0.7254,221,408,1718,7.2421,4.4789,1000.0000,7.1499,4.6289,1000.0000,0.1500,0.1675,0.0831,0.2984,12.0322,94.5720,0.3762,13.7878,28.6130,13.7878,79.3377,451.2500,35.7723,-75.0000,50.0000,1.6796,0.3732,0.0280,90.3849,2.5267,142,71,69,123.5161,33.7311,5,185.8232,1.0017,1.0007,1.0023,1.9649,0.0000,0.0000,0.0000,24.1111,0.0000,0,0.0000,0.0000,53606.0000,0.2757,0.5181,BB6245186B7311ED8FA800301809E817,1372.4043,12265.6003,17.7723
Detritus and decomposing,222.1673,250.9537,0.3178,161.4850,161.3571,160.7342,1528.7260,2654.5094,2491.0590,0.7254,222,715,741,7.5390,4.6628,1000.0000,7.5035,4.7671,1000.0000,0.1043,0.0000,0.2327,0.4015,4.2971,93.7134,0.6831,16.8188,28.2705,17.8752,94.7006,452.2500,11.4120,-55.0000,30.0000,0.5720,0.6361,0.0876,63.2881,5.5457,143,67,62,109.8771,40.2597,1,137.6677,1.0008,0.9954,0.9961,1.4690,0.0000,0.0000,0.0000,29.6386,0.0000,0,0.0000,0.0000,66146.0000,0.2596,0.4051,BB62477C6B7311ED8FA800301809E817,2491.0590,11830.3280,14.1453
Detritus and decomposing,100.4499,100.4499,0.3064,150.5268,149.5931,148.7855,396.9947,629.8771,757.3349,0.7254,223,269,1346,7.3588,4.5574,1000.0000,7.3219,4.6634,1000.0000,0.1060,0.2015,0.1554,0.3832,6.4365,72.0447,0.5898,11.3091,21.4195,11.3091,93.3094,454.9840,18.1658,0.0000,-90.0000,0.8286,0.5469,0.0550,55.0470,3.0303,351,39,67,113.0757,30.1041,2,116.1546,1.0062,0.9884,0.9946,1.6123,0.0000,0.0000,0.0000,24.8790,0.0000,0,0.0000,0.0000,35845.0000,0.1582,0.4720,BB6249F16B7311ED8FA800301809E817,757.3349,5145.4524,10.5183
Detritus and decomposing,243.8424,243.8424,0.5416,133.7619,132.0522,130.4009,3624.0352,1964.7959,2864.3603,0.7254,224,766,94,7.2524,4.4875,1000.0000,7.3202,4.6273,1000.0000,0.1397,0.5657,0.7111,0.8287,1.4062,68.1714,0.9977,17.6202,20.2105,17.6202,108.5426,461.3440,1.8880,10.0000,-60.0000,0.0000,1.0126,0.5297,25.4314,13.4700,144,45,58,57.3978,25.7517,1,77.8027,1.0129,0.9749,0.9875,1.1413,0.0000,0.0000,0.0000,32.6151,0.0000,0,0.0000,0.0000,37366.0000,0.8355,0.1282,BB624CD66B7311ED8FA800301809E817,2864.3603,4322.4161,13.4199
Detritus and decomposing,291.2306,313.7882,0.4964,161.7173,161.1744,160.6288,3452.5877,2902.7876,3738.6881,0.7254,225,846,1412,7.2754,4.4496,1000.0000,7.3422,4.6949,1000.0000,0.2452,0.4570,0.5055,0.7619,1.9783,80.2756,0.9186,19.2563,23.9785,19.9882,51.0407,461.4690,3.9626,-85.0000,5.0000,0.3306,0.7516,0.2524,41.0206,10.3520,145,66,46,124.5535,30.8295,1,102.7454,1.0034,0.9933,0.9966,1.2799,0.0000,0.0000,0.0000,21.6013,0.0000,0,0.0000,0.0000,94287.0000,0.6858,0.1969,BB624F9E6B7311ED8FA800301809E817,3738.6881,7218.7942,14.8707
Detritus and decomposing,1104.8312,1152.7953,0.3667,151.4200,151.1862,150.7977,10841.9897,22561.4027,27625.3425,0.7254,226,728,1434,7.2506,4.4767,1000.0000,7.2359,4.6184,1000.0000,0.1416,0.0000,0.2066,0.5345,4.8405,175.6071,0.7830,37.5062,54.4252,38.3117,69.7009,465.2660,13.1306,0.0000,80.0000,0.7957,0.5569,0.0762,133.5151,10.1682,146,72,127,131.4349,74.3535,1,287.3667,1.0015,0.9959,0.9974,1.6364,0.0000,0.0000,0.0000,35.0197,0.0000,0,0.0000,0.0000,326090.0000,0.3441,0.3109,BB6252026B7311ED8FA800301809E817,27625.3425,84410.7048,29.3787
Detritus and decomposing,182.3845,182.3845,0.2316,148.1996,148.2035,148.2290,460.3765,6074.4012,1852.8732,0.7254,227,315,210,5.3755,4.0671,34.0000,5.4236,4.5005,34.0000,0.4334,0.0000,0.0536,0.1300,18.6530,139.8258,0.3038,15.2387,43.0606,15.2387,57.7973,467.7030,56.5824,-65.0000,40.0000,0.9433,0.5146,0.0177,123.3470,2.1800,36,102,72,123.7241,63.4725,3,251.0540,1.0000,1.0002,1.0002,1.7955,0.0000,0.0000,0.0000,18.6612,0.0000,0,0.0000,0.0000,63223.0000,0.4007,0.6461,BB6254646B7311ED8FA800301809E817,1852.8732,41805.8772,18.4977
Detritus and decomposing,113.6075,117.3388,0.6697,160.6791,159.9198,158.9398,923.4161,1640.5852,910.9070,0.7254,228,585,1116,5.5007,4.3213,42.0000,5.1088,4.4259,42.0000,0.1046,0.2575,0.4461,0.6013,2.2418,64.6637,0.6539,12.0270,19.0821,12.2229,36.9545,469.5160,4.8361,75.0000,-5.0000,0.2061,0.8291,0.2068,30.1834,6.2412,352,59,42,130.6562,25.0263,2,72.8493,1.0047,0.9892,0.9939,1.1266,0.0000,0.0000,0.0000,13.2456,0.0000,0,0.0000,0.0000,45599.0000,0.1653,0.3697,BB6256D26B7311ED8FA800301809E817,910.9070,3638.0923,11.9691
Detritus and decomposing,747.9419,847.2183,0.4660,162.5104,162.0368,161.5892,9380.6760,14239.1349,15387.4140,0.7254,231,693,1307,7.1114,4.3599,1000.0000,7.2364,4.6178,1000.0000,0.2579,0.0640,0.3252,0.6876,3.0747,137.0429,0.8529,30.8595,42.0732,32.8437,55.8243,477.8130,7.5267,40.0000,-50.0000,0.5616,0.6404,0.1329,87.7913,11.6640,147,80,89,123.2020,56.2185,2,198.9106,1.0029,0.9943,0.9972,1.4514,0.0000,0.0000,0.0000,26.0499,0.0000,0,0.0000,0.0000,214125.0000,0.2463,0.2665,BB625DFA6B7311ED8FA800301809E817,15387.4140,38995.5686,26.4771
Detritus and decomposing,117.3388,139.1296,0.2270,149.6648,149.3547,149.0223,646.7398,804.9413,956.1500,0.7254,232,326,374,4.9738,3.8530,44.0000,5.7405,4.4592,44.0000,0.6062,0.0413,0.1861,0.2949,5.3721,90.0777,0.5416,12.2229,27.1823,13.3096,46.5833,478.3750,14.8094,-50.0000,35.0000,0.4565,0.6866,0.0675,56.5247,3.8168,37,67,63,120.3073,38.8089,2,120.6830,1.0021,0.9957,0.9978,1.3398,0.0000,0.0000,0.0000,13.5083,0.0000,0,0.0000,0.0000,43070.0000,0.3726,0.5503,BB62606B6B7311ED8FA800301809E817,956.1500,10516.2190,9.7929
Detritus and decomposing,85.0759,85.0759,0.8413,164.1792,163.5878,163.1900,1278.7198,546.0314,590.3009,0.7254,234,1001,1551,5.6514,4.1589,39.0000,5.7232,4.4173,39.0000,0.2584,0.8229,0.8332,0.9655,1.2003,40.4727,1.0000,10.4078,11.3243,10.4078,73.2105,482.2340,1.0000,-50.0000,20.0000,0.0000,1.0791,1.0000,11.7642,11.7642,297,40,40,144.7276,12.6945,1,47.0567,1.0036,0.9940,0.9976,1.1627,0.0000,0.0000,0.0000,44.8572,0.0000,0,0.0000,0.0000,40379.0000,0.7414,0.0809,BB62663B6B7311ED8FA800301809E817,590.3009,760.3836,9.7929
Detritus and decomposing,102.9032,102.9032,0.4027,166.9628,167.5325,168.0433,868.8639,442.9289,785.2491,0.7254,235,1006,1697,5.1922,3.8918,45.0000,5.7239,4.4222,45.0000,0.5303,0.4125,0.5018,0.6479,1.9930,55.0232,0.9150,11.4464,16.0394,11.4464,107.3375,483.6410,4.0119,-90.0000,-5.0000,0.1428,0.8751,0.2493,26.1128,6.5088,38,56,35,113.1641,22.8501,1,65.2433,0.9966,1.0065,1.0030,1.1857,0.0000,0.0000,0.0000,25.0885,0.0000,0,0.0000,0.0000,36552.0000,0.6435,0.2864,BB6268AD6B7311ED8FA800301809E817,785.2491,2160.5433,6.8913
Detritus and decomposing,107.4178,107.4178,0.8305,156.8743,156.0090,155.1257,612.1257,1564.4996,837.4878,0.7254,237,1022,987,7.3778,4.5518,1000.0000,7.3372,4.7163,1000.0000,0.1646,0.4159,0.2843,0.6613,3.5170,53.1048,0.7480,11.6948,15.3946,11.6948,40.1682,487.9060,8.9372,15.0000,-70.0000,1.1426,0.4667,0.1119,39.6326,4.4345,353,43,49,139.8443,18.4977,1,88.1343,1.0055,0.9889,0.9943,1.6596,0.0000,0.0000,0.0000,21.9211,0.0000,0,0.0000,0.0000,46708.0000,0.2478,0.2403,BB626E466B7311ED8FA800301809E817,837.4878,1910.3100,11.9691
Detritus and decomposing,104.9527,108.6528,0.5508,159.5579,159.3445,159.1524,396.6188,1973.3732,808.8243,0.7254,238,748,1541,4.9346,3.7187,83.0000,6.0375,4.4548,83.0000,0.7361,0.2670,0.1314,0.4347,7.6116,69.9415,0.5064,11.5598,20.7545,11.7618,47.6076,489.7660,21.8669,-70.0000,5.0000,1.5625,0.3902,0.0457,62.2711,2.8477,10,56,44,141.4939,24.3009,2,130.2377,1.0013,0.9975,0.9988,1.8621,0.0000,0.0000,0.0000,30.7597,0.0000,0,0.0000,0.0000,46410.0000,0.1749,0.4430,BB6270A16B7311ED8FA800301809E817,808.8243,4680.9656,13.4199
Detritus and decomposing,109.0647,116.0936,0.4838,139.8757,140.2308,140.3373,938.0142,707.2736,856.8214,0.7254,240,967,87,7.2259,4.4573,1000.0000,7.3338,4.6905,1000.0000,0.2332,0.4245,0.4628,0.6923,2.1609,54.4326,0.8864,11.7841,15.8379,12.1579,43.4023,491.6720,4.5699,-20.0000,75.0000,0.4133,0.7076,0.2188,29.2178,6.3935,354,39,52,115.3698,20.6739,1,71.2225,0.9975,1.0033,1.0008,1.3085,0.0000,0.0000,0.0000,10.3730,0.0000,0,0.0000,0.0000,38995.0000,0.3324,0.2560,BB62757B6B7311ED8FA800301809E817,856.8214,2080.1345,9.7929
Detritus and decomposing,106.5954,106.5954,0.4065,162.8102,163.3614,163.9789,1236.9549,428.9290,827.8882,0.7254,241,354,1032,5.7971,4.0828,98.0000,5.8972,4.3600,98.0000,0.2772,0.4479,0.6808,0.6837,1.4689,50.4322,1.0000,11.6500,14.5080,11.6500,114.0571,495.5160,2.1496,80.0000,0.0000,0.0000,1.0668,0.4652,19.3786,9.0151,355,52,34,117.8916,20.6739,1,56.7874,0.9966,1.0072,1.0038,1.1260,0.0000,0.0000,0.0000,43.6652,0.0000,0,0.0000,0.0000,39140.0000,0.6531,0.1970,BB6277DC6B7311ED8FA800301809E817,827.8882,1598.8999,6.8913
Detritus and decomposing,155.2744,155.2744,0.1824,147.6138,147.3683,147.3326,540.0994,1153.9781,1455.5041,0.7254,242,880,44,5.6795,4.1465,79.0000,5.7449,4.2824,79.0000,0.1359,0.0000,0.1056,0.1991,9.4663,104.7496,0.5883,14.0606,31.7766,14.0606,105.3350,496.0000,27.7033,70.0000,-10.0000,0.7008,0.5879,0.0361,80.8132,2.9171,148,89,41,95.6741,47.5137,2,167.4606,1.0017,0.9981,0.9998,1.5987,0.0000,0.0000,0.0000,31.9511,0.0000,0,0.0000,0.0000,42862.0000,0.2351,0.5575,BB627A476B7311ED8FA800301809E817,1455.5041,16800.3703,9.7929
Detritus and decomposing,85.0759,92.3215,0.8614,153.1613,152.3441,151.5054,953.9448,646.3142,590.3009,0.7254,243,815,657,7.2803,4.4725,1000.0000,7.3129,4.7289,1000.0000,0.2564,0.7831,0.6316,0.9551,1.5832,44.0143,0.9281,10.4078,12.4930,10.8419,41.6667,497.7340,2.5874,40.0000,-90.0000,0.4984,0.6674,0.3865,20.1090,7.7718,298,40,42,135.9391,13.4199,1,55.7615,1.0054,0.9892,0.9945,1.2669,0.0000,0.0000,0.0000,27.9855,0.0000,0,0.0000,0.0000,37927.0000,0.6368,0.1669,BB627CAC6B7311ED8FA800301809E817,590.3009,1020.9368,11.2437
Detritus and decomposing,267.9046,267.9046,0.4461,160.5759,159.6610,158.8255,1794.4475,2865.3981,3298.6333,0.7254,245,1033,1674,7.2442,4.4799,1000.0000,7.2635,4.6318,1000.0000,0.1519,0.2380,0.2644,0.6009,3.7823,82.3864,0.8514,18.4691,24.7039,18.4691,72.6341,500.8750,9.7803,75.0000,0.0000,0.7857,0.5600,0.1022,60.2348,6.1588,149,70,42,125.7106,33.7311,1,132.7872,1.0057,0.9891,0.9948,1.6118,0.0000,0.0000,0.0000,31.1611,0.0000,0,0.0000,0.0000,88626.0000,0.1774,0.2524,BB6281D56B7311ED8FA800301809E817,3298.6333,7893.9648,12.6945
Detritus and decomposing,83.4754,83.4754,0.3985,155.5855,153.5855,151.7818,592.8156,334.2702,573.7221,0.7254,247,354,1845,7.3368,4.5339,1000.0000,7.3688,4.6381,1000.0000,0.1042,0.4380,0.4185,0.6223,2.3895,51.0498,0.8449,10.3094,14.7498,10.3094,136.1446,502.9060,5.3187,-20.0000,85.0000,0.3419,0.7452,0.1880,27.7425,5.2161,280,35,52,91.0473,20.6739,1,65.9171,1.0130,0.9756,0.9883,1.2912,0.0000,0.0000,0.0000,30.4580,0.0000,0,0.0000,0.0000,25038.0000,0.4769,0.3010,BB62887F6B7311ED8FA800301809E817,573.7221,1680.1847,6.8913
Detritus and decomposing,387.1545,393.5804,0.5075,144.0868,143.8760,143.7831,2028.6740,6540.8326,5730.4693,0.7254,248,800,170,7.4081,4.5727,1000.0000,7.4977,4.7303,1000.0000,0.1575,0.1211,0.1382,0.5967,7.2347,103.2292,0.6834,22.2023,31.3332,22.3858,50.1477,503.5000,20.6802,-90.0000,5.0000,1.5677,0.3895,0.0484,103.3739,4.9987,150,80,56,112.7118,40.2597,3,216.7451,1.0015,0.9979,0.9994,2.0996,0.0000,0.0000,0.0000,22.2362,0.0000,0,0.0000,0.0000,109105.0000,0.1614,0.2914,BB628C4B6B7311ED8FA800301809E817,5730.4693,16107.0109,22.1247
