Class,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder),Biovolume (P. Spheroid),Biovolume (Sphere),Calibration Factor,Capture ID,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Group ID,Image Height,Image Width,Intensity,Length,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Transparency,UUID,Volume (ABD),Volume (ESD),Width
Diatoms,243.3985,257.6347,0.8360,147.8738,147.6923,147.4677,769.5888,9648.0499,2856.5418,0.7254,919,265,413,7.6009,4.6715,1000.0000,7.6060,4.8000,1000.0000,0.1285,0.2382,0.0626,0.4806,15.9658,95.0852,0.4965,17.6041,28.7138,18.1116,51.7914,697.8910,48.1372,0.0000,45.0000,3.2633,0.2346,0.0208,131.4347,2.7304,866,63,67,140.1846,30.8295,5,268.3303,1.0012,0.9973,0.9985,2.8220,0.0000,0.0000,0.0000,23.3162,0.0000,0,0.0000,0.0000,91120.0000,0.1554,0.3869,ED5AC5334FA911ED8DFD00301809E817,2856.5418,12395.6232,25.7517
Diatoms,118.5853,118.5853,0.3667,153.2465,153.4626,153.5429,1009.0832,534.8448,971.4273,0.7254,920,461,357,7.6101,4.7289,1000.0000,7.6055,4.8091,1000.0000,0.0802,0.3483,0.4914,0.5915,2.0351,57.9036,0.8794,12.2877,16.9663,12.2877,99.3537,699.9690,4.1525,-50.0000,35.0000,0.2291,0.8136,0.2408,28.0858,6.7636,867,49,49,93.0803,22.8501,1,69.6988,0.9986,1.0019,1.0005,1.2037,0.0000,0.0000,0.0000,31.4712,0.0000,0,0.0000,0.0000,33602.0000,0.5899,0.2758,ED5AC79A4FA911ED8DFD00301809E817,971.4273,2557.1726,8.3421
Diatoms,356.4988,356.4988,0.3793,145.2253,145.0755,144.8824,5153.2535,2799.9636,5063.5013,0.7254,921,419,24,7.4111,4.5614,1000.0000,7.3986,4.6604,1000.0000,0.0990,0.2928,0.6438,0.6502,1.5532,87.5216,1.0000,21.3051,26.4167,21.3051,53.4862,700.6720,2.4755,55.0000,-30.0000,0.0000,1.0693,0.4040,34.2585,13.8392,868,70,55,95.7148,36.6327,1,96.1954,1.0010,0.9976,0.9987,1.0991,0.0000,0.0000,0.0000,17.1001,0.0000,0,0.0000,0.0000,86239.0000,0.7372,0.1935,ED5AC9FF4FA911ED8DFD00301809E817,5063.5013,9652.3231,12.6945
Diatoms,644.0979,727.0180,0.8620,149.1093,148.5477,148.2969,18027.6169,14037.2843,12296.7854,0.7254,922,544,1647,7.4174,4.5232,1000.0000,7.4205,4.6955,1000.0000,0.1722,0.7804,0.8668,0.9691,1.1536,104.8544,1.0000,28.6372,31.9579,30.4248,46.0515,700.7660,1.0000,60.0000,0.0000,0.0000,1.2124,1.0000,28.4195,28.4195,869,70,64,150.7367,34.4565,1,113.6779,1.0038,0.9946,0.9983,1.0842,0.0000,0.0000,0.0000,34.8711,0.0000,0,0.0000,0.0000,228969.0000,0.7380,0.1039,ED5ACCE44FA911ED8DFD00301809E817,12296.7854,17089.6561,28.6533
Diatoms,506.0740,546.7270,0.9050,142.3551,141.4049,140.4702,11138.7486,9517.6856,8564.1623,0.7254,923,126,834,7.6243,4.7092,1000.0000,7.6253,4.7990,1000.0000,0.0898,0.7529,0.7397,0.9681,1.3519,92.9467,0.9809,25.3841,28.0286,26.3840,41.4806,701.0000,1.6360,-85.0000,15.0000,0.0901,0.9174,0.6113,33.6071,20.5427,870,66,61,130.7812,30.8295,1,108.2997,1.0067,0.9868,0.9934,1.1652,0.0000,0.0000,0.0000,26.6796,0.0000,0,0.0000,0.0000,160207.0000,0.5834,0.0944,ED5ACFA64FA911ED8DFD00301809E817,8564.1623,11529.3590,25.0263
Diatoms,91.9171,91.9171,0.9732,163.8074,163.5473,162.9561,1100.1858,651.9120,662.9161,0.7254,924,966,1790,7.4196,4.5472,1000.0000,7.4049,4.6834,1000.0000,0.1362,0.9490,0.9771,0.9991,1.0234,39.8762,1.0000,10.8182,11.2034,10.8182,57.3396,703.3600,1.0000,15.0000,-90.0000,0.0000,1.0697,1.0000,11.1890,11.1890,871,39,40,156.8378,11.9691,1,44.7561,1.0016,0.9948,0.9964,1.1224,0.0000,0.0000,0.0000,42.8580,0.0000,0,0.0000,0.0000,46424.0000,0.9192,0.0344,ED5AD2114FA911ED8DFD00301809E817,662.9161,736.2887,10.5183
Diatoms,91.1091,94.7518,0.5222,160.2959,160.5476,160.5782,1579.1830,435.4214,654.1938,0.7254,925,750,627,7.6613,4.7408,1000.0000,7.6732,4.8921,1000.0000,0.1513,0.6184,0.7861,0.8119,1.2722,44.6339,1.0000,10.7705,12.6542,10.9837,79.7241,703.7030,1.0000,55.0000,-40.0000,0.0000,1.3506,1.0000,12.6216,12.6216,872,44,41,121.8197,17.0469,1,50.4864,0.9984,1.0018,1.0002,1.1311,0.0000,0.0000,0.0000,25.0170,0.0000,0,0.0000,0.0000,35815.0000,0.8182,0.1489,ED5AD48F4FA911ED8DFD00301809E817,654.1938,1060.9690,7.6167
Diatoms,162.5501,187.1570,0.7722,149.4409,148.5957,147.6903,1281.3293,2682.1587,1558.9943,0.7254,926,183,1584,7.6987,4.7896,1000.0000,7.7043,4.8897,1000.0000,0.1001,0.3589,0.3169,0.7365,3.1560,69.1909,0.7326,14.3863,20.5530,15.4368,42.6452,703.7500,7.7864,0.0000,45.0000,1.0903,0.4784,0.1284,46.2467,5.9394,873,55,56,137.6430,22.1247,2,104.3722,1.0057,0.9883,0.9939,1.5085,0.0000,0.0000,0.0000,28.4312,0.0000,0,0.0000,0.0000,64004.0000,0.3383,0.3000,ED5AD70D4FA911ED8DFD00301809E817,1558.9943,4545.9462,18.4977
Diatoms,604.9546,667.7377,0.7376,158.7472,158.1107,157.6511,12740.7839,11624.2354,11193.0388,0.7254,927,983,1607,7.5503,4.6365,1000.0000,7.5519,4.7684,1000.0000,0.1320,0.5893,0.6820,0.9201,1.4662,103.1309,0.9620,27.7534,31.2527,29.1580,41.6849,704.2660,2.1386,75.0000,-15.0000,0.1702,0.8545,0.4676,42.0194,19.6484,874,71,62,139.5515,35.9073,1,123.3357,1.0040,0.9931,0.9971,1.1959,0.0000,0.0000,0.0000,28.3374,0.0000,0,0.0000,0.0000,200396.0000,0.4927,0.1120,ED5AD9B54FA911ED8DFD00301809E817,11193.0388,15983.0319,26.4771
Diatoms,93.5357,106.5954,0.8273,149.6333,148.9633,148.0633,1358.8321,818.3886,680.5029,0.7254,928,249,441,7.4515,4.5955,1000.0000,7.4275,4.7093,1000.0000,0.1138,0.7464,0.7234,0.9257,1.3823,46.6066,0.9651,10.9130,13.3796,11.6500,51.1667,704.5940,1.7813,5.0000,65.0000,0.1863,0.8430,0.5614,17.6405,9.9034,875,42,44,134.3233,14.8707,1,55.0877,1.0045,0.9895,0.9940,1.1820,0.0000,0.0000,0.0000,25.2687,0.0000,0,0.0000,0.0000,40297.0000,0.7622,0.1844,ED5ADC534FA911ED8DFD00301809E817,680.5029,1254.0880,11.2437
Diatoms,661.5872,711.3440,0.1448,164.6215,164.7982,164.8837,6503.7916,4695.8295,12801.0171,0.7254,929,515,1796,7.5463,4.6299,1000.0000,7.5738,4.7523,1000.0000,0.1224,0.0000,0.2653,0.2576,3.7687,176.8991,0.8334,29.0234,54.8685,30.0950,72.4100,705.8440,9.7369,75.0000,-10.0000,0.1406,0.8768,0.1027,92.2514,9.4744,876,124,51,139.9402,80.8821,1,203.4515,0.9989,1.0016,1.0005,1.1501,0.0000,0.0000,0.0000,32.6184,0.0000,0,0.0000,0.0000,217747.0000,0.6060,0.4710,ED5ADEEB4FA911ED8DFD00301809E817,12801.0171,86490.1595,12.6945
Diatoms,323.7505,359.2373,0.6166,160.4391,160.6007,160.3462,5273.1112,4047.6516,4382.0712,0.7254,930,1034,639,7.5234,4.6583,1000.0000,7.5089,4.7522,1000.0000,0.0940,0.5734,0.6509,0.8638,1.5363,81.8830,0.9816,20.3030,24.5830,21.3868,80.1026,706.1250,2.4118,70.0000,0.0000,0.1005,0.9087,0.4146,33.9272,14.0674,877,66,49,138.6743,30.8295,1,95.9892,0.9990,0.9994,0.9984,1.1723,0.0000,0.0000,0.0000,33.9719,0.0000,0,0.0000,0.0000,114961.0000,0.6785,0.1741,ED5AE1834FA911ED8DFD00301809E817,4382.0712,7778.6327,17.7723
Diatoms,370.2048,370.2048,0.3463,160.1310,160.3233,160.4211,4660.2269,2846.5273,5358.2978,0.7254,931,250,982,7.4255,4.6118,1000.0000,7.4342,4.7449,1000.0000,0.1331,0.2289,0.5571,0.5984,1.7949,92.4472,0.9888,21.7108,27.9279,21.7108,45.5385,706.6100,3.3395,60.0000,-15.0000,0.0827,0.9236,0.2994,40.4476,12.1119,878,75,47,127.3878,37.3581,1,105.1189,0.9988,1.0018,1.0006,1.1371,0.0000,0.0000,0.0000,20.0144,0.0000,0,0.0000,0.0000,118598.0000,0.8364,0.2226,ED5AE4154FA911ED8DFD00301809E817,5358.2978,11405.4773,11.9691
Diatoms,752.2253,881.2316,0.5458,150.9788,150.9914,150.9502,12700.8356,15351.8438,15519.7866,0.7254,932,617,486,7.4226,4.5515,1000.0000,7.4159,4.6910,1000.0000,0.1395,0.3859,0.4626,0.7924,2.1615,128.1181,0.9081,30.9477,39.3328,33.4966,43.1675,706.7820,4.5719,-25.0000,75.0000,0.4019,0.7133,0.2187,69.6594,15.2364,879,66,91,128.0011,49.6899,1,169.7915,0.9999,0.9998,0.9997,1.3253,0.0000,0.0000,0.0000,24.0065,0.0000,0,0.0000,0.0000,223618.0000,0.4299,0.2132,ED5AE6A64FA911ED8DFD00301809E817,15519.7866,31861.2796,25.7517
Diatoms,212.4899,212.4899,0.2522,157.9172,157.6966,157.4052,2029.9711,870.4863,2330.0829,0.7254,933,659,729,7.4231,4.5446,1000.0000,7.4133,4.7056,1000.0000,0.1610,0.1507,0.4840,0.4631,2.0660,79.3007,1.0000,16.4484,23.7569,16.4484,72.1765,707.0470,4.2555,-30.0000,50.0000,0.0243,0.9762,0.2350,36.0385,8.4687,880,54,64,152.0379,35.1819,1,89.0143,1.0014,0.9968,0.9982,1.1225,0.0000,0.0000,0.0000,34.2535,0.0000,0,0.0000,0.0000,88182.0000,0.8062,0.3076,ED5AE9354FA911ED8DFD00301809E817,2330.0829,7020.4539,7.6167
Diatoms,112.3666,112.3666,0.5886,160.7832,160.6821,160.4884,1709.0541,631.4906,896.0236,0.7254,934,1002,865,7.4668,4.5741,1000.0000,7.4759,4.7637,1000.0000,0.1896,0.6542,0.8516,0.8627,1.1743,46.5960,1.0000,11.9612,13.3192,11.9612,44.1406,707.5470,1.0000,-85.0000,10.0000,0.0000,1.2595,1.0000,12.9585,12.9585,881,46,37,160.2341,16.3215,1,51.8341,1.0006,0.9982,0.9988,1.1124,0.0000,0.0000,0.0000,29.2029,0.0000,0,0.0000,0.0000,55441.0000,0.8563,0.1020,ED5AEBC64FA911ED8DFD00301809E817,896.0236,1237.1665,8.3421
Diatoms,83.0759,83.0759,0.3336,165.2153,165.1788,165.0766,520.5145,298.1193,569.6080,0.7254,935,721,1147,7.5888,4.6977,1000.0000,7.5737,4.7680,1000.0000,0.0702,0.3637,0.3502,0.5247,2.8554,54.3534,0.8839,10.2847,15.8581,10.2847,92.7229,707.8440,6.8239,-65.0000,25.0000,0.3305,0.7516,0.1465,31.3667,4.5966,882,53,41,133.7007,23.5755,1,71.9265,1.0002,0.9992,0.9994,1.3233,0.0000,0.0000,0.0000,21.4821,0.0000,0,0.0000,0.0000,36634.0000,0.5924,0.3515,ED5AEE514FA911ED8DFD00301809E817,569.6080,2088.0840,6.1659
Diatoms,305.2022,305.2022,0.7443,160.9289,160.0127,158.9518,5193.1613,3362.0242,4010.9323,0.7254,936,758,1861,7.4157,4.5394,1000.0000,7.4231,4.6873,1000.0000,0.1479,0.7835,0.9244,0.9568,1.0817,69.3342,1.0000,19.7128,20.5732,19.7128,62.9775,710.0630,1.0000,-60.0000,20.0000,0.0000,1.2561,1.0000,18.7693,18.7693,883,53,51,85.7665,23.5755,1,75.0771,1.0057,0.9877,0.9934,1.0828,0.0000,0.0000,0.0000,39.0090,0.0000,0,0.0000,0.0000,67584.0000,0.9504,0.0418,ED5AF0F34FA911ED8DFD00301809E817,4010.9323,4559.3297,17.0469
Diatoms,213.3682,234.0909,0.5465,157.3591,157.1598,156.8230,4546.8287,1840.2679,2344.5443,0.7254,937,216,895,7.4407,4.5845,1000.0000,7.4291,4.7432,1000.0000,0.1587,0.5670,0.8063,0.8367,1.2403,65.1952,1.0000,16.4824,19.2836,17.2642,47.5402,710.9530,1.0000,70.0000,-10.0000,0.0000,1.3938,1.0000,17.9559,17.9559,884,57,43,128.4536,25.0263,1,71.8234,1.0013,0.9966,0.9979,1.1017,0.0000,0.0000,0.0000,23.8282,0.0000,0,0.0000,0.0000,74760.0000,0.8499,0.1453,ED5AF38B4FA911ED8DFD00301809E817,2344.5443,3754.5647,11.9691
Diatoms,110.7143,110.7143,0.6843,160.2924,159.6901,158.5497,910.7301,834.7610,876.3337,0.7254,938,516,1372,7.2851,4.4616,1000.0000,7.4358,4.7112,1000.0000,0.2496,0.4916,0.4785,0.8355,2.0898,48.7047,0.9421,11.8729,14.0244,11.8729,49.2381,713.2970,4.3345,5.0000,-70.0000,0.6384,0.6104,0.2307,27.9295,6.4435,885,40,47,147.0936,17.0469,1,68.7458,1.0038,0.9891,0.9929,1.4115,0.0000,0.0000,0.0000,36.9331,0.0000,0,0.0000,0.0000,50306.0000,0.2086,0.1534,ED5AF61C4FA911ED8DFD00301809E817,876.3337,1444.2803,10.5183
Diatoms,227.4605,242.5108,0.7981,161.0570,161.1726,161.5912,2450.1035,2777.8697,2580.6121,0.7254,939,424,1813,7.3923,4.5531,1000.0000,7.5304,4.7934,1000.0000,0.2404,0.6243,0.4971,0.9141,2.0115,68.9091,0.8944,17.0180,20.3515,17.5720,60.3333,713.8600,4.0738,-70.0000,25.0000,0.5337,0.6520,0.2455,37.2705,9.1488,886,56,49,149.6482,24.3009,1,92.8387,0.9993,1.0033,1.0026,1.3473,0.0000,0.0000,0.0000,25.8837,0.0000,0,0.0000,0.0000,91884.0000,0.4352,0.1638,ED5AF8AE4FA911ED8DFD00301809E817,2580.6121,4413.5484,17.0469
Diatoms,357.4115,564.0679,0.8933,164.5371,164.8106,165.1096,10816.5189,9656.3078,5082.9582,0.7254,940,488,1013,7.3741,4.5011,1000.0000,7.5023,4.7753,1000.0000,0.2742,0.7961,0.7114,0.9812,1.4057,93.5812,0.9915,21.3324,28.2503,26.7991,58.9545,714.0000,1.8858,-70.0000,30.0000,0.1868,0.8426,0.5303,36.5878,19.4013,887,64,62,140.3588,30.8295,1,111.9782,0.9983,1.0035,1.0018,1.1966,0.0000,0.0000,0.0000,32.6143,0.0000,0,0.0000,0.0000,126744.0000,0.6972,0.2449,ED5AFB394FA911ED8DFD00301809E817,5082.9582,11805.0496,26.4771
Diatoms,86.6799,101.6757,0.8421,159.3251,159.2226,158.6431,1400.6759,705.5379,607.0741,0.7254,941,369,918,7.2744,4.4623,1000.0000,7.4352,4.7196,1000.0000,0.2572,0.8434,0.8993,0.9725,1.1120,43.1393,1.0000,10.5054,12.1505,11.3779,53.1017,716.9690,1.0000,25.0000,-90.0000,0.0000,1.1664,1.0000,12.1269,12.1269,888,39,42,136.5583,14.1453,1,48.5075,1.0006,0.9957,0.9964,1.1244,0.0000,0.0000,0.0000,23.3098,0.0000,0,0.0000,0.0000,38646.0000,0.7415,0.1354,ED5AFDCA4FA911ED8DFD00301809E817,607.0741,939.2381,10.5183
Diatoms,148.0307,151.8615,0.5236,163.0812,162.1183,161.3295,632.2087,2111.8987,1354.8502,0.7254,942,638,1417,7.3191,4.4615,1000.0000,7.4723,4.7181,1000.0000,0.2566,0.3747,0.1481,0.5216,6.7505,72.6956,0.5714,13.7287,21.5807,13.9053,31.3706,720.2660,19.1550,-90.0000,10.0000,1.4481,0.4085,0.0522,66.5955,3.4767,889,62,47,156.8677,27.2025,3,140.1443,1.0059,0.9893,0.9951,1.9278,0.0000,0.0000,0.0000,30.4686,0.0000,0,0.0000,0.0000,67610.0000,0.2694,0.3638,ED5B00594FA911ED8DFD00301809E817,1354.8502,5262.5009,15.5961
Diatoms,86.6799,102.4939,0.2507,165.8622,165.5548,165.4629,565.2212,272.5675,607.0741,0.7254,943,1048,1210,7.2642,4.4609,1000.0000,7.4216,4.7006,1000.0000,0.2396,0.2183,0.2732,0.4372,3.6602,64.5008,0.9388,10.5054,18.9813,11.4236,42.2566,720.5630,9.3924,-90.0000,5.0000,0.3923,0.7183,0.1065,39.8927,4.2473,890,64,32,145.4947,28.6533,1,88.2801,1.0019,0.9976,0.9994,1.3687,0.0000,0.0000,0.0000,18.9758,0.0000,0,0.0000,0.0000,41175.0000,0.5235,0.4465,ED5B02EA4FA911ED8DFD00301809E817,607.0741,3580.7705,4.7151
Diatoms,184.5525,188.4605,0.9572,159.4981,159.4205,159.0426,1818.5806,2270.2440,1886.0086,0.7254,944,543,1366,7.2921,4.5322,1000.0000,7.4348,4.7172,1000.0000,0.1850,0.5716,0.5078,0.9041,1.9693,60.7931,0.9123,15.3290,17.8529,15.4905,49.3402,720.7030,3.9324,-15.0000,-60.0000,0.6523,0.6052,0.2543,32.9599,8.3816,891,49,51,143.5368,19.9485,1,82.6831,1.0005,0.9971,0.9976,1.3601,0.0000,0.0000,0.0000,23.1681,0.0000,0,0.0000,0.0000,74065.0000,0.3129,0.1414,ED5B05754FA911ED8DFD00301809E817,1886.0086,2979.3734,15.5961
Diatoms,169.8560,189.3299,0.2984,146.0519,145.8195,145.5456,1763.0580,937.3927,1665.2723,0.7254,946,894,645,7.2691,4.5168,1000.0000,7.4458,4.7694,1000.0000,0.2527,0.2200,0.4857,0.5060,2.0589,74.6243,0.9189,14.7060,22.2859,15.5262,40.9717,723.4850,4.2320,10.0000,-90.0000,0.1380,0.8788,0.2363,34.2574,8.0949,892,36,65,129.1141,30.1041,1,84.7046,1.0016,0.9965,0.9981,1.1351,0.0000,0.0000,0.0000,12.4263,0.0000,0,0.0000,0.0000,62233.0000,0.5659,0.3401,ED5B0A8F4FA911ED8DFD00301809E817,1665.2723,5795.4766,8.3421
Diatoms,93.5357,93.5357,0.0468,165.5167,165.6833,165.9833,301.9032,99.9392,680.5029,0.7254,947,898,1774,7.4742,4.5850,1000.0000,7.6010,4.8004,1000.0000,0.2154,0.0000,0.1096,0.0784,9.1233,123.5642,0.8322,10.9130,37.8014,10.9130,29.2360,723.5780,26.6240,-90.0000,0.0000,0.0833,0.9231,0.0376,64.8298,2.4350,893,107,27,163.7233,59.8455,1,134.5297,0.9990,1.0028,1.0018,1.0887,0.0000,0.0000,0.0000,19.5150,0.0000,0,0.0000,0.0000,49117.0000,0.5928,0.7113,ED5B0D1D4FA911ED8DFD00301809E817,680.5029,28282.7918,2.5389
Diatoms,162.1212,183.6850,0.9199,160.9871,159.5086,158.2716,2770.5559,1800.9264,1552.8291,0.7254,948,555,1703,7.4910,4.5926,1000.0000,7.6144,4.8033,1000.0000,0.2106,0.8865,0.9167,0.9899,1.0909,54.8688,1.0000,14.3673,15.9790,15.2930,59.8919,724.2030,1.0000,-65.0000,0.0000,0.0000,1.1198,1.0000,15.2227,15.2227,894,46,45,132.7974,17.0469,1,60.8909,1.0093,0.9831,0.9922,1.1098,0.0000,0.0000,0.0000,23.2512,0.0000,0,0.0000,0.0000,61618.0000,0.7526,0.1009,ED5B0FBF4FA911ED8DFD00301809E817,1552.8291,2136.2070,14.8707
Diatoms,232.3213,232.3213,0.3121,155.5744,155.8080,156.0176,2649.9847,1200.8332,2663.7736,0.7254,949,291,579,7.5625,4.6782,1000.0000,7.6486,4.8302,1000.0000,0.1519,0.2350,0.5770,0.5602,1.7331,77.4009,1.0000,17.1989,23.1523,17.1989,58.5728,724.4070,3.1246,-75.0000,10.0000,0.0000,1.0522,0.3200,32.0565,10.2593,895,68,42,109.7712,33.7311,1,84.6317,0.9985,1.0028,1.0013,1.0934,0.0000,0.0000,0.0000,18.3356,0.0000,0,0.0000,0.0000,68607.0000,0.7334,0.2571,ED5B12504FA911ED8DFD00301809E817,2663.7736,6498.0621,9.7929
Diatoms,98.8180,98.8180,0.8741,156.8435,156.3930,155.9233,1177.5864,676.6571,738.9551,0.7254,950,652,729,7.4172,4.5490,1000.0000,7.5407,4.7358,1000.0000,0.1869,0.9008,0.9875,0.9903,1.0127,41.4411,1.0000,11.2169,11.6467,11.2169,58.9444,725.7030,1.0000,5.0000,-90.0000,0.0000,1.1091,1.0000,11.4455,11.4455,896,39,41,153.0128,12.6945,1,45.7820,1.0029,0.9941,0.9970,1.1047,0.0000,0.0000,0.0000,44.9406,0.0000,0,0.0000,0.0000,47893.0000,0.9241,0.0369,ED5B14DB4FA911ED8DFD00301809E817,738.9551,827.1938,10.5183
Diatoms,256.2975,260.3109,0.4773,159.4286,159.3402,159.4654,1592.2840,4090.2226,3086.5994,0.7254,951,463,950,7.3174,4.4718,1000.0000,7.4918,4.7083,1000.0000,0.2365,0.1262,0.2305,0.5151,4.3389,99.2233,0.6097,18.0646,30.0436,18.2054,78.0655,726.7500,11.5443,60.0000,-25.0000,0.5499,0.6452,0.0866,64.6482,5.6000,897,77,52,121.5022,41.7105,1,140.4964,1.0006,1.0002,1.0008,1.4160,0.0000,0.0000,0.0000,36.3137,0.0000,0,0.0000,0.0000,82500.0000,0.1515,0.3987,ED5B17694FA911ED8DFD00301809E817,3086.5994,14198.9655,18.4977
Diatoms,84.6754,84.6754,0.5056,163.9137,163.9748,164.1367,1048.5497,360.7496,586.1379,0.7254,952,497,948,7.4154,4.6161,1000.0000,7.5306,4.7864,1000.0000,0.1703,0.5850,0.7263,0.7894,1.3769,43.5466,1.0000,10.3833,12.2915,10.3833,82.4407,727.1880,1.7563,-65.0000,25.0000,0.0000,1.0183,0.5694,16.0288,9.1264,898,45,39,136.1295,16.3215,1,50.3104,0.9996,1.0014,1.0010,1.1553,0.0000,0.0000,0.0000,45.6230,0.0000,0,0.0000,0.0000,37844.0000,0.7876,0.1552,ED5B1A6B4FA911ED8DFD00301809E817,586.1379,972.3291,6.8913
Diatoms,87.4833,94.7518,0.8790,157.2807,156.7754,156.1333,1266.0056,666.8683,615.5333,0.7254,953,519,835,7.4834,4.5809,1000.0000,7.6049,4.8432,1000.0000,0.2623,0.8035,0.7478,0.9685,1.3372,43.0871,0.9951,10.5540,12.2714,10.9837,26.5738,727.8440,1.5599,20.0000,-90.0000,0.1752,0.8509,0.6411,15.7707,10.1099,899,39,42,164.4316,13.4199,1,51.7612,1.0032,0.9927,0.9959,1.2013,0.0000,0.0000,0.0000,25.4520,0.0000,0,0.0000,0.0000,46863.0000,0.6808,0.1399,ED5B1DFA4FA911ED8DFD00301809E817,615.5333,967.5550,10.5183
Diatoms,356.4988,356.4988,0.5941,159.2930,159.1809,159.4306,1335.3626,9753.4486,5063.5013,0.7254,954,496,921,7.3115,4.4640,1000.0000,7.4642,4.7353,1000.0000,0.2713,0.1897,0.0808,0.4993,12.3799,110.0643,0.5677,21.3051,33.4289,21.3051,63.2134,728.7660,36.8656,-70.0000,25.0000,2.2838,0.3045,0.0271,132.2058,3.5862,900,78,65,153.8280,40.2597,2,271.5839,1.0007,1.0009,1.0016,2.4675,0.0000,0.0000,0.0000,30.0531,0.0000,0,0.0000,0.0000,138599.0000,0.3263,0.3627,ED5B23C44FA911ED8DFD00301809E817,5063.5013,19559.7334,19.9485
Diatoms,673.4177,759.3669,0.9295,152.8090,152.9911,153.2650,18484.8057,15235.0473,13145.9074,0.7254,955,527,1060,7.6457,4.7299,1000.0000,7.7445,4.9028,1000.0000,0.1729,0.8877,0.8867,0.9926,1.1278,105.3642,1.0000,29.2818,32.0587,31.0943,44.6493,730.1250,1.0000,0.0000,60.0000,0.0000,1.1517,1.0000,28.6577,28.6577,901,68,70,152.5180,33.0057,1,114.6309,0.9988,1.0030,1.0018,1.0879,0.0000,0.0000,0.0000,35.2942,0.0000,0,0.0000,0.0000,241131.0000,0.8755,0.0866,ED5B2A514FA911ED8DFD00301809E817,13145.9074,17251.7959,30.1041
Diatoms,845.3039,1147.4620,0.6897,151.7533,151.3872,151.3980,37567.8967,24107.7565,18487.7092,0.7254,956,109,998,7.5421,4.6462,1000.0000,7.6455,4.8128,1000.0000,0.1666,0.6328,0.8057,0.9270,1.2411,131.7940,0.9983,32.8066,40.5015,38.2230,62.8256,730.7190,1.0000,10.0000,-85.0000,0.0000,1.2889,1.0000,36.3002,36.3002,902,70,87,136.1761,46.7883,1,145.2008,1.0024,0.9977,1.0001,1.1017,0.0000,0.0000,0.0000,25.3624,0.0000,0,0.0000,0.0000,264454.0000,0.7786,0.1900,ED5B30424FA911ED8DFD00301809E817,18487.7092,34786.5970,31.5549
Diatoms,94.7518,98.4105,0.8618,158.7096,158.1683,157.5974,1124.7971,742.5421,693.8166,0.7254,957,613,849,7.2677,4.4477,1000.0000,7.4524,4.7076,1000.0000,0.2600,0.7438,0.6798,0.9345,1.4709,44.4675,0.9750,10.9837,12.6542,11.1938,56.4242,731.6410,2.1575,65.0000,-30.0000,0.2656,0.7901,0.4635,18.8207,8.7232,903,43,41,155.2772,14.8707,1,55.0877,1.0034,0.9930,0.9964,1.2388,0.0000,0.0000,0.0000,28.0344,0.0000,0,0.0000,0.0000,47049.0000,0.5547,0.1320,ED5B35D84FA911ED8DFD00301809E817,693.8166,1060.9690,11.2437
Diatoms,1181.4177,1228.5329,0.7098,145.2906,145.1470,144.9545,18039.3101,27988.7949,30547.0294,0.7254,958,290,943,7.4310,4.5464,1000.0000,7.5795,4.8194,1000.0000,0.2730,0.5865,0.4011,0.9192,2.4934,143.9932,0.8903,38.7844,44.2897,39.5502,36.0116,734.8750,5.6566,-25.0000,-90.0000,0.7900,0.5587,0.1768,90.2428,15.9536,904,74,91,129.4725,50.4153,1,212.3927,1.0010,0.9977,0.9987,1.4750,0.0000,0.0000,0.0000,36.3732,0.0000,0,0.0000,0.0000,341678.0000,0.6432,0.1243,ED5B3C694FA911ED8DFD00301809E817,30547.0294,45489.0470,35.9073
Diatoms,297.9852,302.0432,0.4095,168.2604,168.2720,168.1839,4126.0692,2275.2012,3869.5084,0.7254,959,1016,1307,7.6137,4.6873,1000.0000,7.7102,4.9027,1000.0000,0.2154,0.3684,0.6395,0.6886,1.5637,80.5026,1.0000,19.4784,24.0793,19.6105,111.1442,735.7500,2.5149,-65.0000,25.0000,0.0000,1.0267,0.3976,32.1489,12.7832,905,63,53,116.4793,33.0057,1,89.8642,0.9999,0.9995,0.9995,1.1163,0.0000,0.0000,0.0000,39.9986,0.0000,0,0.0000,0.0000,89922.0000,0.7854,0.1911,ED5B426C4FA911ED8DFD00301809E817,3869.5084,7310.1702,11.9691
